CGNDB ID,Geographical Name,Language,Syllabic Form,Generic Term,Generic Category,Concise Code,Toponymic Feature ID,Latitude,Longitude,Location,Province - Territory,Relevance at Scale,Decision Date,Source
HAUTS,Birch Hills,Undetermined,,Town,Populated Place,TOWN,0c324616849c20c3ac408a5fca0934f5,52.9840353,-105.4325194,21-46-24-W2,Saskatchewan,1000000,1956-11-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAECA,Blaine Lake,Undetermined,,Town,Populated Place,TOWN,0cfe7c58849c20c3f63773cb933eb323,52.8283,-106.8814306,,Saskatchewan,1000000,1948-10-07,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKJU,Bredenbury,Undetermined,,Town,Populated Place,TOWN,67692134d05511d892e2080020a0f4c9,50.9412528,-102.0440444,35-22-1-W2,Saskatchewan,1000000,1950-05-04,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKLJ,Broadview,Undetermined,,Town,Populated Place,TOWN,0c2d78dc849c20c303d59f15e27a0c41,50.3749722,-102.5772583,25-16-5-W2,Saskatchewan,1000000,1956-08-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKRV,Bruno,Undetermined,,Town,Populated Place,TOWN,0cfec173849c20c3171f09e802b05578,52.2654556,-105.5248083,16-38-25-W2,Saskatchewan,1000000,1948-10-07,"Saskatchewan-Ministry of Parks, Culture and Sport"
HASJA,Burstall,Undetermined,,Town,Populated Place,TOWN,262e7145c6ce11d892e2080020a0f4c9,50.6556306,-109.9093722,35-19-29-W3,Saskatchewan,1000000,1976-11-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAUHQ,Cabri,Undetermined,,Town,Populated Place,TOWN,0cff47fc849c20c3b103fc0bef40feea,50.6218778,-108.4633056,20-19-18-W3,Saskatchewan,1000000,1954-09-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HABQM,Canora,Undetermined,,Town,Populated Place,TOWN,0c285859849c20c3a9047ffd7f03e375,51.636375,-102.4310056,,Saskatchewan,7500000,1956-08-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HABRI,Carlyle,Undetermined,,Town,Populated Place,TOWN,0cfe4b7e849c20c3c960948d28897613,49.6353911,-102.2663556,7-8-2-W2,Saskatchewan,7500000,1952-02-06,"Saskatchewan-Ministry of Parks, Culture and Sport"
HABWL,Carnduff,Undetermined,,Town,Populated Place,TOWN,0c2880c9849c20c3bcd1281c807e6682,49.174925,-101.7973306,35-2-33-W,Saskatchewan,7500000,1955-01-20,"Saskatchewan-Ministry of Parks, Culture and Sport"
HABWZ,Carrot River,Undetermined,,Town,Populated Place,TOWN,0c2884a5849c20c303472da19edea419,53.2817028,-103.5856397,5-50-11-W2,Saskatchewan,1000000,1947-09-04,"Saskatchewan-Ministry of Parks, Culture and Sport"
HACGE,Central Butte,Undetermined,,Town,Populated Place,TOWN,0cfe5c0a849c20c3fbf586a89843643f,50.7975944,-106.506525,21-21-4-W3,Saskatchewan,1000000,1956-11-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HACYJ,Choiceland,Undetermined,,Town,Populated Place,TOWN,1efed817c6ce11d892e2080020a0f4c9,53.4920361,-104.4869306,"17,18-52-17-W2",Saskatchewan,1000000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAQCD,Churchbridge,Undetermined,,Town,Populated Place,TOWN,0c301b4c849c20c388a31f23aad624ce,50.8948278,-101.8932528,17-22-32-W,Saskatchewan,1000000,1952-08-14,"Saskatchewan-Ministry of Parks, Culture and Sport"
HADRE,Colonsay,Undetermined,,Town,Populated Place,TOWN,49ca0092c6cd11d892e2080020a0f4c9,51.9764889,-105.8722444,1-35-28-W2,Saskatchewan,1000000,1977-01-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAUQW,Coronach,Undetermined,,Town,Populated Place,TOWN,57f4dd85c6cd11d892e2080020a0f4c9,49.1088389,-105.512175,11-2-27-W2,Saskatchewan,7500000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HADVS,Craik,Undetermined,,Town,Populated Place,TOWN,0cfe7a8e849c20c3c0405c13dfe483dc,51.048799,-105.820067,14-24-28-W2,Saskatchewan,1000000,1956-10-04,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAPEZ,Creighton,Undetermined,,Town,Populated Place,TOWN,6799f538d05511d892e2080020a0f4c9,54.75375,-101.898711,66-30-W,Saskatchewan,1000000,1991-03-27,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAEPH,Cudworth,Undetermined,,Town,Populated Place,TOWN,0c2a0977849c20c3fca7684b0098295f,52.4901917,-105.7391278,31-40-26-W2,Saskatchewan,1000000,1948-10-07,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAFDB,Cupar,Undetermined,,Town,Populated Place,TOWN,0c2a6158849c20c390fb7de1da030323,50.9466583,-104.2109556,8-23-16-W2,Saskatchewan,1000000,1947-03-13,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAFDU,Cut Knife,Undetermined,,Town,Populated Place,TOWN,203c8855c6ce11d892e2080020a0f4c9,52.7474694,-109.0158917,32-43-21-W3,Saskatchewan,1000000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAFUS,Dalmeny,Undetermined,,Town,Populated Place,TOWN,58b9e50ac6ce11d892e2080020a0f4c9,52.3395639,-106.7714139,10-39-6-W3,Saskatchewan,1000000,1977-01-28,"Saskatchewan-Ministry of Parks, Culture and Sport"
HATPN,Davidson,Undetermined,,Town,Populated Place,TOWN,0c31e080849c20c3c045109533fdaf54,51.2591611,-105.9859314,33-26-29-W2,Saskatchewan,7500000,1956-08-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAFXP,Delisle,Undetermined,,Town,Populated Place,TOWN,0c2ad96c849c20c376c003f26c4d0aa7,51.9216889,-107.1350019,34-8-W3,Saskatchewan,1000000,1956-09-06,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAGWQ,Duck Lake,Undetermined,,Town,Populated Place,TOWN,0cfe984b849c20c37f739765bc23ce9d,52.8121694,-106.2260528,4-45-2-W3,Saskatchewan,1000000,1948-10-07,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAGYA,Dundurn,Undetermined,,Town,Populated Place,TOWN,4d0778a4c6cd11d892e2080020a0f4c9,51.8092028,-106.5053722,9-33-4-W3,Saskatchewan,1000000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAOOQ,Eastend,Undetermined,,Town,Populated Place,TOWN,0c2fa243849c20c3358be813a40bbee1,49.5163028,-108.8198083,31-6-21-W3,Saskatchewan,7500000,1954-09-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHSA,Eatonia,Undetermined,,Town,Populated Place,TOWN,0c2be6c7849c20c39c09ab99904a5d35,51.2229028,-109.3880722,26-25-W3,Saskatchewan,1000000,1944-03-13,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHWC,Elrose,Undetermined,,Town,Populated Place,TOWN,0c2c04d7849c20c3048a0e6c9ee86e39,51.2014769,-108.0332056,9-26-15-W3,Saskatchewan,1000000,1956-11-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAIPN,Esterhazy,Undetermined,,Town,Populated Place,TOWN,224a58e7c6ce11d892e2080020a0f4c9,50.6531472,-102.07105,28-19-1-W2,Saskatchewan,7500000,1957-12-31,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAUQM,Estevan,Undetermined,,City,Populated Place,CITY,0c323673849c20c3aa0c69f5a9d20ed8,49.1392833,-102.9859847,,Saskatchewan,15000000,1952-02-06,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAIPS,Eston,Undetermined,,Town,Populated Place,TOWN,0c2c7220849c20c3174e162862418d9a,51.1491694,-108.7574611,20-25-20-W3,Saskatchewan,7500000,1956-12-06,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAQQN,Fleming,Undetermined,,Town,Populated Place,TOWN,0c305ed7849c20c32ce2b5e4e0916a6b,50.074729,-101.513095,3-13-30-W,Saskatchewan,250000,1952-08-14,"Saskatchewan-Ministry of Parks, Culture and Sport"
HACBK,Foam Lake,Undetermined,,Town,Populated Place,TOWN,0c289b67849c20c309d427e51e6b838b,51.6410806,-103.53955,32-30-11-W2,Saskatchewan,1000000,1956-08-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HACDD,Fort Qu'Appelle,Undetermined,,Town,Populated Place,TOWN,0cfe5786849c20c3e7669b551b0b4b9b,50.7656694,-103.7903389,7-21-13-W2,Saskatchewan,7500000,1950-05-04,"Saskatchewan-Ministry of Parks, Culture and Sport"
HACEQ,Francis,Undetermined,,Town,Populated Place,TOWN,0cfe5a2a849c20c3c1f88972b4e375e0,50.1017036,-103.8662639,21-13-14-W2,Saskatchewan,1000000,1956-08-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HATPF,Govan,Undetermined,,Town,Populated Place,TOWN,0c31def3849c20c3b8d969e13fee8fc7,51.3107972,-104.9952194,14-27-22-W2,Saskatchewan,1000000,1956-08-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAAQH,Gravelbourg,Undetermined,,Town,Populated Place,TOWN,0cfe368e849c20c348f7bb35b95f39cd,49.8729,-106.5535944,1-11-5-W3,Saskatchewan,7500000,1981-06-09,"Saskatchewan-Ministry of Parks, Culture and Sport"
HADPJ,Grenfell,Undetermined,,Town,Populated Place,TOWN,0c29739a849c20c3021e4f29e7ea91be,50.4106694,-102.9322194,8-17-7-W2,Saskatchewan,1000000,1950-05-04,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAEHT,Gull Lake,Undetermined,,Town,Populated Place,TOWN,0c29e137849c20c30626a22f60625f98,50.0969139,-108.4847525,13-19-W3,Saskatchewan,7500000,1956-12-06,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAEIZ,Hafford,Undetermined,,Town,Populated Place,TOWN,4a8c3f35c6cd11d892e2080020a0f4c9,52.7269889,-107.3533611,43-10-W3,Saskatchewan,1000000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAPNX,Hague,Undetermined,,Town,Populated Place,TOWN,2502c269c6ce11d892e2080020a0f4c9,52.5107139,-106.4173506,7-41-3-W3,Saskatchewan,1000000,1991-11-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAPNY,Hanley,Undetermined,,Town,Populated Place,TOWN,0cfeffcd849c20c3791f929cef464ee7,51.6270917,-106.4410056,1-31-4-W3,Saskatchewan,1000000,1956-11-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAPHN,Hepburn,Undetermined,,Town,Populated Place,TOWN,0cfef8cd849c20c3b95481c76704677e,52.5239388,-106.7313056,13-41-6-W3,Saskatchewan,1000000,2012-08-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAFAE,Herbert,Undetermined,,Town,Populated Place,TOWN,0c2a4dbf849c20c3e75ee3d456c24581,50.426475,-107.2249944,17-9-W3,Saskatchewan,1000000,1956-11-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAPHU,Hudson Bay,Undetermined,,Town,Populated Place,TOWN,0c2fcbb7849c20c351bbb42e2a295351,52.8428167,-102.3756861,,Saskatchewan,7500000,1940-04-23,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAPOH,Humboldt,Undetermined,,City,Populated Place,CITY,f092b9b9d05311d892e2080020a0f4c9,52.2019155,-105.1229806,"19,20,29,30-37-22-W2",Saskatchewan,7500000,2001-02-06,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAATO,Imperial,Undetermined,,Town,Populated Place,TOWN,0cfe3b30849c20c327c52cd1500df4d7,51.3479056,-105.4408167,34-27-25-W2,Saskatchewan,1000000,1962-04-06,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAVWV,Indian Head,Undetermined,,Town,Populated Place,TOWN,0cff544d849c20c322a6df135c6b687e,50.5337447,-103.6675453,24-18-13-W2,Saskatchewan,7500000,1950-05-04,"Saskatchewan-Ministry of Parks, Culture and Sport"
HABYC,Ituna,Undetermined,,Town,Populated Place,TOWN,0c288a22849c20c32174c0759f34ceda,51.1681442,-103.4984639,21-25-11-W2,Saskatchewan,1000000,1956-08-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HADDY,Kamsack,Undetermined,,Town,Populated Place,TOWN,0cfe6b9c849c20c3a8e0f9dece132ff8,51.5611889,-101.8964417,,Saskatchewan,7500000,1911-12-31,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAQOZ,Kelvington,Undetermined,,Town,Populated Place,TOWN,67e926afd05511d892e2080020a0f4c9,52.16295,-103.5257472,,Saskatchewan,1000000,1956-08-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HADHV,Kerrobert,Undetermined,,Town,Populated Place,TOWN,0c295202849c20c3386bd15e28145ae0,51.9216639,-109.1406778,,Saskatchewan,7500000,1944-03-13,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAEQZ,Kindersley,Undetermined,,Town,Populated Place,TOWN,0cfe83dc849c20c38fe4c64ec0bbcd06,51.4676781,-109.1566139,,Saskatchewan,7500000,1956-11-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAERP,Kinistino,Cree,,Town,Populated Place,TOWN,0c2a1469849c20c395ad9bf791103654,52.9508056,-105.0299694,45-21-W2,Saskatchewan,1000000,1948-10-07,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAESD,Kipling,Undetermined,,Town,Populated Place,TOWN,0c2a1819849c20c302722b21a3d8558e,50.0980972,-102.6319944,21-13-5-W2,Saskatchewan,1000000,1955-06-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAFGT,Kyle,Undetermined,,Town,Populated Place,TOWN,4b690abbc6cd11d892e2080020a0f4c9,50.8305889,-108.0388583,32-21-15-W3,Saskatchewan,1000000,1956-12-06,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAFJY,La Ronge,Undetermined,,Town,Populated Place,TOWN,eefc3b15d05311d892e2080020a0f4c9,55.1178856,-105.290525,,Saskatchewan,15000000,1983-10-03,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAFHX,Lafleche,Undetermined,,Town,Populated Place,TOWN,0c2a7c4e849c20c3a2c422c74bb84833,49.7053778,-106.5758361,2-9-5-W3,Saskatchewan,1000000,1954-07-08,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAPNL,Lampman,Undetermined,,Town,Populated Place,TOWN,0c2fd707849c20c3eaac581762d9d2cd,49.3827722,-102.7578306,16-5-6-W2,Saskatchewan,1000000,1952-02-06,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAQCC,Langenburg,Undetermined,,Town,Populated Place,TOWN,0cff07ba849c20c30e6137af9b9f77b1,50.8441,-101.7010725,27-21-31-W,Saskatchewan,1000000,1952-08-14,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAFJO,Langham,Undetermined,,Town,Populated Place,TOWN,0c2a83ed849c20c328928f3f2c4e60be,52.3584611,-106.9578389,16-39-7-W3,Saskatchewan,1000000,1948-10-07,"Saskatchewan-Ministry of Parks, Culture and Sport"
HATNJ,Lanigan,Undetermined,,Town,Populated Place,TOWN,680a9162d05511d892e2080020a0f4c9,51.8490333,-105.0298972,22-23-22-W2,Saskatchewan,7500000,1956-08-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAFKI,Lashburn,Undetermined,,Town,Populated Place,TOWN,209b4a2ec6ce11d892e2080020a0f4c9,53.12515,-109.613275,8-48-25-W3,Saskatchewan,1000000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HATYU,Leader,Undetermined,,Town,Populated Place,TOWN,682c7145d05511d892e2080020a0f4c9,50.8875722,-109.5466111,,Saskatchewan,7500000,1944-03-18,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAGEC,Lemberg,Undetermined,,Town,Populated Place,TOWN,0c2b08a0849c20c3972c7d154f792a8b,50.7315694,-103.2033417,21-20-9-W2,Saskatchewan,1000000,1950-05-04,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAGEU,Leroy,Undetermined,,Town,Populated Place,TOWN,0c2b0b50849c20c382ef35c8daab5f0c,52.0029083,-104.7388222,13-35-20-W2,Saskatchewan,1000000,1948-10-07,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAGJP,Lloydminster,Undetermined,,City,Populated Place,CITY,5bc0b0f5ba3411d892e2080020a0f4c9,53.2779556,-109.9802528,35-49-28,Saskatchewan,15000000,1939-12-12,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHDX,Lumsden,Undetermined,,Town,Populated Place,TOWN,0c2b8e35849c20c337d54796bdb53a67,50.6470833,-104.8703528,33-19-21-W2,Saskatchewan,1000000,1952-10-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHEE,Luseland,Undetermined,,Town,Populated Place,TOWN,0c2b8f9f849c20c3ebc3763a37e1625e,52.0796306,-109.3898861,8-36-24-W3,Saskatchewan,1000000,1939-12-12,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKTX,Macklin,Undetermined,,Town,Populated Place,TOWN,0c2da4e9849c20c3633d4d9e5e474def,52.3362333,-109.9388806,3-39-28-W3,Saskatchewan,1000000,1939-12-12,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKVT,Maidstone,Undetermined,,Town,Populated Place,TOWN,0c2dacdd849c20c3cd438aed16d52888,53.086122,-109.296441,47-23-W3,Saskatchewan,1000000,1939-12-12,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAOQT,Maple Creek,Undetermined,,Town,Populated Place,TOWN,7bde8e3fd05511d892e2080020a0f4c9,49.902116,-109.486129,15-11-26-W3,Saskatchewan,7500000,1954-09-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAQHM,Martensville,Undetermined,,City,Populated Place,CITY,55cccd2fc6cd11d892e2080020a0f4c9,52.2919249,-106.6524122,"21,28-38-5-W3",Saskatchewan,1000000,2012-05-17,"Saskatchewan-Ministry of Parks, Culture and Sport"
HARWT,Meadow Lake,Undetermined,,City,Populated Place,CITY,0c30e902849c20c3a0be6d8548b29e29,54.1241055,-108.4359051,,Saskatchewan,7500000,2012-05-17,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAUTW,Melfort,Undetermined,,City,Populated Place,CITY,27b2ee8ac6ce11d892e2080020a0f4c9,52.8563361,-104.6099722,,Saskatchewan,7500000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HALKT,Melville,Undetermined,,City,Populated Place,CITY,0cfec8cd849c20c3e16a3eba61359213,50.9304306,-102.8078417,,Saskatchewan,7500000,1950-05-04,"Saskatchewan-Ministry of Parks, Culture and Sport"
HALMR,Midale,Undetermined,,Town,Populated Place,TOWN,0c2e1f07849c20c3db996ef30d9ff9fe,49.3963806,-103.4107,22-5-11-W2,Saskatchewan,1000000,1952-02-06,"Saskatchewan-Ministry of Parks, Culture and Sport"
HALNW,Milestone,Undetermined,,Town,Populated Place,TOWN,0c2e25d8849c20c39832d544dfc7e71b,49.9932583,-104.5177039,15-12-19-W2,Saskatchewan,1000000,1952-03-06,"Saskatchewan-Ministry of Parks, Culture and Sport"
HALTS,Moose Jaw,Undetermined,,City,Populated Place,CITY,0cfece8f849c20c3cba27621625d72d3,50.3934194,-105.5519522,,Saskatchewan,7500000,1947-03-13,"Saskatchewan-Ministry of Parks, Culture and Sport"
HALUK,Moosomin,Cree,,Town,Populated Place,TOWN,0cfecf10849c20c30345522717cdc64f,50.1447583,-101.671,,Saskatchewan,7500000,1952-08-14,"Saskatchewan-Ministry of Parks, Culture and Sport"
HALVM,Morse,Undetermined,,Town,Populated Place,TOWN,0d085d56849c20c3774a3ca9df444fd6,50.415044,-107.038739,9-17-8-W3,Saskatchewan,1000000,1956-11-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HALWE,Mossbank,Undetermined,,Town,Populated Place,TOWN,0c2e57bb849c20c38c6e99977fb7983f,49.9396278,-105.9631667,"11-29,30-W2",Saskatchewan,1000000,1952-03-06,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAMAR,Naicam,Undetermined,,Town,Populated Place,TOWN,0c2e6dbe849c20c34c4f996da11d173a,52.4194889,-104.4965889,2-40-18-W2,Saskatchewan,1000000,1948-10-07,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAMFS,Nipawin,Cree,,Town,Populated Place,TOWN,0cfed16c849c20c309a6888d5ab6e448,53.3571917,-104.0191231,,Saskatchewan,7500000,1956-11-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HATOI,Nokomis,Undetermined,,Town,Populated Place,TOWN,0c31d9a9849c20c39fe0a7ab3a7abbe0,51.5108167,-105.0068306,27-29-22-W2,Saskatchewan,1000000,1956-08-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAMHE,Norquay,Undetermined,,Town,Populated Place,TOWN,0c2e8ff0849c20c3aa344ee1dce58d72,51.8841475,-102.0894306,4-34-1-W2,Saskatchewan,1000000,1956-08-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAMHJ,North Battleford,Undetermined,,City,Populated Place,CITY,0c2e90b2849c20c3d49fa9ad981fd686,52.7574361,-108.2861667,,Saskatchewan,7500000,1939-12-12,"Saskatchewan-Ministry of Parks, Culture and Sport"
HANDC,Ogema,Uncoded languages,,Town,Populated Place,TOWN,0cfed875849c20c350acfc23d6fb3739,49.5736417,-104.9155639,22-7-22-W2,Saskatchewan,1000000,1950-01-16,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAMMU,Osler,Undetermined,,Town,Populated Place,TOWN,67746bd5d05511d892e2080020a0f4c9,52.36683,-106.53221,20-39-4-W3,Saskatchewan,250000,1986-01-13,"Saskatchewan-Ministry of Parks, Culture and Sport"
HANHK,Outlook,Undetermined,,Town,Populated Place,TOWN,0c2f105b849c20c390b536f9243d274e,51.4890194,-107.0526617,29-8-W3,Saskatchewan,7500000,1956-11-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HANZT,Oxbow,Undetermined,,Town,Populated Place,TOWN,0c2f6d86849c20c3d092306efc0491cc,49.2299167,-102.1692733,23-3-2-W2,Saskatchewan,1000000,1952-02-06,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHMS,Pilot Butte,Undetermined,,Town,Populated Place,TOWN,4dab32c4c6cd11d892e2080020a0f4c9,50.4770417,-104.4173086,33-17-18-W2,Saskatchewan,1000000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAARB,Ponteix,Undetermined,,Town,Populated Place,TOWN,0cfe380b849c20c37dbbf3daac6a0a7b,49.7447333,-107.4872389,19-9-11-W3,Saskatchewan,1000000,1981-06-09,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHQB,Porcupine Plain,Undetermined,,Town,Populated Place,TOWN,0c2bd96e849c20c3313b7273866f1d72,52.5957889,-103.2542528,8-42-9-W2,Saskatchewan,1000000,1947-09-04,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHRR,Preeceville,Undetermined,,Town,Populated Place,TOWN,0c2be482849c20c3895a568b5d46850c,51.9580222,-102.6673164,32-34-5-W2,Saskatchewan,1000000,1956-08-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAPNV,Prince Albert,Undetermined,,City,Populated Place,CITY,67b0d89ad05511d892e2080020a0f4c9,53.199517,-105.760094,,Saskatchewan,7500000,1956-11-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAIHZ,Qu'Appelle,Undetermined,,Town,Populated Place,TOWN,673c92f0d05511d892e2080020a0f4c9,50.5425111,-103.8735111,21-18-14-W2,Saskatchewan,1000000,1950-05-04,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAIIV,Radisson,Undetermined,,Town,Populated Place,TOWN,0c2c5317849c20c324dca22d537a478e,52.4629417,-107.3954639,20-40-10-W3,Saskatchewan,1000000,1948-10-07,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAIIY,Radville,Undetermined,,Town,Populated Place,TOWN,0cfea3c0849c20c308b3f798ed1c8083,49.4609861,-104.2973611,12-6-18-W2,Saskatchewan,1000000,1950-03-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HATOY,Raymore,Undetermined,,Town,Populated Place,TOWN,0c31dcd9849c20c3583bd10aa1c14892,51.4088111,-104.5265667,19-28-18-W2,Saskatchewan,1000000,1956-08-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAIMA,Redvers,Undetermined,,Town,Populated Place,TOWN,0cfea50f849c20c39a1101aa5754c3aa,49.5704222,-101.7023506,13-7-32-W,Saskatchewan,1000000,1955-01-20,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAIMP,Regina,Undetermined,,City,Populated Place,CITY,0c2c63fa849c20c37a6b935d6eea300f,50.4548389,-104.6066083,,Saskatchewan,30000000,1947-03-13,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAIMQ,Regina Beach,Undetermined,,Town,Populated Place,TOWN,222062b3c6ce11d892e2080020a0f4c9,50.7863861,-104.9744167,21-21-22-W2,Saskatchewan,1000000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAJEY,Rocanville,Undetermined,,Town,Populated Place,TOWN,0c2cbc40849c20c3360f62e345f328e2,50.381837,-101.700617,21-16-31-W,Saskatchewan,1000000,1952-08-14,"Saskatchewan-Ministry of Parks, Culture and Sport"
